,0,,,197.9315658,,,Total rotation,ANFIS,ANN
986,3300.5,,,,,,,,
987,4700.5,,,,,,,,
988,0,,,,,,,,
989,6350.5,,,,,,,,
990,4700.5,,,,,,,,
991,6350.5,,,,,,,,
992,4700.5,,,,,,,,
993,0,,,,,,,,
994,0,,,,,,,,
995,0,,,,,,,,
996,0,,,,,,,,
997,0,,,,,,,,
998,6350.5,,,,,,,,
999,0,,,,,,,,
1000,3300.5,,,,,,,,
1001,3300.5,,,,,,,,
1002,2100,,,,,,,,
1003,3300.5,,,,,,,,
1004,2100,,,,,,,,
1005,3300.5,,,,,,,,
1006,2100,,,,,,,,
1007,6350.5,,,,,,,,
1008,4700.5,,,,,,,,
1009,4700.5,,,,,,,,
1010,3300.5,,,,,,,,
1011,0,,,,,,,,
1012,6350.5,,,,,,,,
1013,6350.5,,,,,,,,
1014,3300.5,,,,,,,,
1015,3300.5,,,,,,,,
1016,3300.5,,,,,,,,
1017,3300.5,,,,,,,,
1018,0,,,,,,,,
1019,0,,,,,,,,
1020,0,,,,,,,,
1021,3300.5,,,,,,,,
1022,3300.5,,,,,,,,
1023,3300.5,,,,,,,,
1024,6350.5,,,,,,,,
1025,2100,,,,,,,,
1026,4700.5,,,,,,,,
1027,6350.5,,,,,,,,
1028,3300.5,,,,,,,,
1029,4700.5,,,,,,,,
1030,2100,,,,,,,,
1031,3300.5,,,,,,,,
1032,4700.5,,,,,,,,
1033,3300.5,,,,,,,,
1034,3300.5,,,,,,,,
1035,6350.5,,,,,,,,
1036,3300.5,,,,,,,,
1037,3300.5,,,,,,,,
1038,3300.5,,,,,,,,
1039,0,,,,,,,,
1040,3300.5,,,,,,,,
1041,0,,,,,,,,
1042,3300.5,,,,,,,,
1043,4700.5,,,,,,,,
1044,3300.5,,,,,,,,
1045,3300.5,,,,,,,,
1046,0,,,,,,,,
1047,2100,,,,,,,,
1048,3300.5,,,,,,,,
1049,4700.5,,,,,,,,
1050,4700.5,,,,,,,,
1051,3300.5,,,,,,,,
1052,2100,,,,,,,,
1053,3300.5,,,,,,,,
1054,4700.5,,,,,,,,
1055,6350.5,,,,,,,,
1056,6350.5,,,,,,,,
1057,3300.5,,,,,,,,
1058,0,,,,,,,,
1059,3300.5,,,,,,,,
1060,4700.5,,,,,,,,
1061,3300.5,,,,,,,,
1062,0,,,,,,,,
1063,3300.5,,,,,,,,
1064,2100,,,,,,,,
1065,2100,,,,,,,,
1066,0,,,,,,,,
1067,3300.5,,,,,,,,
1068,3300.5,,,,,,,,
1069,4700.5,,,,,,,,
1070,4700.5,,,,,,,,
1071,4700.5,,,,,,,,
1072,6350.5,,,,,,,,
1073,6350.5,,,,,,,,
1074,3300.5,,,,,,,,
1075,3300.5,,,,,,,,
1076,2100,,,,,,,,
1077,3300.5,,,,,,,,
1078,0,,,,,,,,
1079,6350.5,,,,,,,,
1080,3300.5,,,,,,,,
1081,2100,,,,,,,,
1082,4700.5,,,,,,,,
1083,4700.5,,,,,,,,
1084,4700.5,,,,,,,,
1085,2100,,,,,,,,
1086,0,,,,,,,,
1087,0,,,,,,,,
1088,2100,,,,,,,,
1089,3300.5,,,,,,,,
1090,0,,,,,,,,
1091,3300.5,,,,,,,,
1092,3300.5,,,,,,,,
1093,4700.5,,,,,,,,
1094,4700.5,,,,,,,,
1095,4700.5,,,,,,,,
1096,0,,,,,,,,
1097,3300.5,,,,,,,,
1098,6350.5,,,,,,,,
1099,6350.5,,,,,,,,
1100,6350.5,,,,,,,,
1101,0,,,,,,,,
1102,3300.5,,,,,,,,
1103,3300.5,,,,,,,,
1104,4700.5,,,,,,,,
1105,3300.5,,,,,,,,
1106,4700.5,,,,,,,,
1107,3300.5,,,,,,,,
1108,6350.5,,,,,,,,
1109,6350.5,,,,,,,,
1110,3300.5,,,,,,,,
1111,4700.5,,,,,,,,
1112,3300.5,,,,,,,,
1113,2100,,,,,,,,
1114,3300.5,,,,,,,,
1115,3300.5,,,,,,,,
1116,3300.5,,,,,,,,
1117,0,,,,,,,,
1118,3300.5,,,,,,,,
1119,2100,,,,,,,,
1120,2100,,,,,,,,
1121,0,,,,,,,,
1122,0,,,,,,,,
1123,3300.5,,,,,,,,
1124,3300.5,,,,,,,,
1125,3300.5,,,,,,,,
1126,6350.5,,,,,,,,
1127,3300.5,,,,,,,,
1128,6350.5,,,,,,,,
1129,0,,,,,,,,
1130,6350.5,,,,,,,,
1131,0,,,,,,,,
1132,3300.5,,,,,,,,
1133,3300.5,,,,,,,,
1134,3300.5,,,,,,,,
1135,4700.5,,,,,,,,
1136,2100,,,,,,,,
1137,2100,,,,,,,,
1138,4700.5,,,,,,,,
1139,6350.5,,,,,,,,
1140,3300.5,,,,,,,,
1141,2100,,,,,,,,
1142,2100,,,,,,,,
1143,2100,,,,,,,,
1144,2100,,,,,,,,
1145,0,,,,,,,,
1146,3300.5,,,,,,,,
1147,4700.5,,,,,,,,
1148,3300.5,,,,,,,,
1149,6350.5,,,,,,,,
1150,3300.5,,,,,,,,
1151,2100,,,,,,,,
1152,4700.5,,,,,,,,
1153,3300.5,,,,,,,,
1154,0,,,,,,,,
1155,4700.5,,,,,,,,
1156,4700.5,,,,,,,,
1157,4700.5,,,,,,,,
1158,6350.5,,,,,,,,
1159,0,,,,,,,,
1160,4700.5,,,,,,,,
1161,6350.5,,,,,,,,
1162,0,,,,,,,,
1163,6350.5,,,,,,,,
1164,0,,,,,,,,
1165,0,,,,,,,,
1166,4700.5,,,,,,,,
1167,0,,,,,,,,
1168,0,,,,,,,,
1169,3300.5,,,,,,,,
1170,3300.5,,,,,,,,
1171,0,,,,,,,,
1172,3300.5,,,,,,,,
1173,4700.5,,,,,,,,
1174,2100,,,,,,,,
1175,0,,,,,,,,
1176,4700.5,,,,,,,,
1177,2100,,,,,,,,
1178,6350.5,,,,,,,,
1179,3300.5,,,,,,,,
1180,0,,,,,,,,
1181,3300.5,,,,,,,,
1182,3300.5,,,,,,,,
1183,4700.5,,,,,,,,
1184,4700.5,,,,,,,,
1185,3300.5,,,,,,,,
1186,6350.5,,,,,,,,
1187,3300.5,,,,,,,,
1188,3300.5,,,,,,,,
1189,3300.5,,,,,,,,
1190,4700.5,,,,,,,,
1191,3300.5,,,,,,,,
1192,2100,,,,,,,,
1193,3300.5,,,,,,,,
1194,4700.5,,,,,,,,
1195,0,,,,,,,,
1196,0,,,,,,,,
1197,3300.5,,,,,,,,
1198,3300.5,,,,,,,,
1199,3300.5,,,,,,,,
1200,3300.5,,,,,,,,
1201,4700.5,,,,,,,,
1202,2100,,,,,,,,
1203,3300.5,,,,,,,,
1204,4700.5,,,,,,,,
1205,2100,,,,,,,,
1206,6350.5,,,,,,,,
1207,2100,,,,,,,,
1208,3300.5,,,,,,,,
1209,3300.5,,,,,,,,
1210,4700.5,,,,,,,,
1211,3300.5,,,,,,,,
1212,4700.5,,,,,,,,
1213,4700.5,,,,,,,,
1214,4700.5,,,,,,,,
1215,2100,,,,,,,,
1216,0,,,,,,,,
1217,0,,,,,,,,
1218,3300.5,,,,,,,,
1219,0,,,,,,,,
1220,3300.5,,,,,,,,
1221,4700.5,,,,,,,,
1222,3300.5,,,,,,,,
1223,3300.5,,,,,,,,
1224,4700.5,,,,,,,,
1225,0,,,,,,,,
1226,2100,,,,,,,,
1227,4700.5,,,,,,,,
1228,3300.5,,,,,,,,
1229,6350.5,,,,,,,,
1230,2100,,,,,,,,
1231,3300.5,,,,,,,,
1232,2100,,,,,,,,
1233,3300.5,,,,,,,,
1234,3300.5,,,,,,,,
1235,0,,,,,,,,
1236,2100,,,,,,,,
1237,3300.5,,,,,,,,
1238,3300.5,,,,,,,,
1239,4700.5,,,,,,,,
1240,2100,,,,,,,,
1241,2100,,,,,,,,
1242,3300.5,,,,,,,,
1243,3300.5,,,,,,,,
1244,2100,,,,,,,,
1245,3300.5,,,,,,,,
1246,2100,,,,,,,,
1247,4700.5,,,,,,,,
1248,4700.5,,,,,,,,
1249,0,,,,,,,,
1250,2100,,,,,,,,
1251,0,,,,,,,,
1252,0,,,,,,,,
1253,4700.5,,,,,,,,
1254,3300.5,,,,,,,,
1255,3300.5,,,,,,,,
1256,2100,,,,,,,,
1257,2100,,,,,,,,
1258,0,,,,,,,,
1259,4700.5,,,,,,,,
1260,2100,,,,,,,,
1261,0,,,,,,,,
1262,4700.5,,,,,,,,
1263,3300.5,,,,,,,,
1264,4700.5,,,,,,,,
1265,3300.5,,,,,,,,
1266,3300.5,,,,,,,,
1267,2100,,,,,,,,
1268,2100,,,,,,,,
1269,3300.5,,,,,,,,
1270,6350.5,,,,,,,,
1271,0,,,,,,,,
1272,6350.5,,,,,,,,
1273,0,,,,,,,,
1274,6350.5,,,,,,,,
1275,3300.5,,,,,,,,
1276,2100,,,,,,,,
1277,0,,,,,,,,
1278,0,,,,,,,,
1279,3300.5,,,,,,,,
1280,2100,,,,,,,,
1281,0,,,,,,,,
1282,3300.5,,,,,,,,
1283,6350.5,,,,,,,,
1284,3300.5,,,,,,,,
1285,3300.5,,,,,,,,
1286,3300.5,,,,,,,,
1287,6350.5,,,,,,,,
1288,3300.5,,,,,,,,
1289,4700.5,,,,,,,,
1290,4700.5,,,,,,,,
1291,6350.5,,,,,,,,
1292,0,,,,,,,,
1293,3300.5,,,,,,,,
1294,3300.5,,,,,,,,
1295,3300.5,,,,,,,,
1296,3300.5,,,,,,,,
1297,6350.5,,,,,,,,
1298,3300.5,,,,,,,,
1299,3300.5,,,,,,,,
1300,0,,,,,,,,
1301,6350.5,,,,,,,,
1302,3300.5,,,,,,,,
1303,3300.5,,,,,,,,
1304,6350.5,,,,,,,,
1305,0,,,,,,,,
1306,0,,,,,,,,
1307,2100,,,,,,,,
1308,3300.5,,,,,,,,
1309,2100,,,,,,,,
1310,6350.5,,,,,,,,
1311,2100,,,,,,,,
1312,0,,,,,,,,
1313,6350.5,,,,,,,,
1314,3300.5,,,,,,,,
1315,4700.5,,,,,,,,
1316,4700.5,,,,,,,,
1317,3300.5,,,,,,,,
1318,4700.5,,,,,,,,
1319,6350.5,,,,,,,,
1320,6350.5,,,,,,,,
1321,3300.5,,,,,,,,
1322,4700.5,,,,,,,,
1323,4700.5,,,,,,,,
1324,0,,,,,,,,
1325,3300.5,,,,,,,,
1326,2100,,,,,,,,
1327,3300.5,,,,,,,,
1328,3300.5,,,,,,,,
1329,0,,,,,,,,
1330,3300.5,,,,,,,,
1331,0,,,,,,,,
1332,2100,,,,,,,,
1333,3300.5,,,,,,,,
1334,0,,,,,,,,
1335,6350.5,,,,,,,,
1336,3300.5,,,,,,,,
1337,3300.5,,,,,,,,
1338,2100,,,,,,,,
1339,2100,,,,,,,,
1340,6350.5,,,,,,,,
1341,4700.5,,,,,,,,
1342,4700.5,,,,,,,,
1343,0,,,,,,,,
1344,0,,,,,,,,
1345,0,,,,,,,,
1346,4700.5,,,,,,,,
1347,3300.5,,,,,,,,
1348,4700.5,,,,,,,,
1349,2100,,,,,,,,
1350,4700.5,,,,,,,,
1351,0,,,,,,,,
1352,0,,,,,,,,
1353,6350.5,,,,,,,,
1354,2100,,,,,,,,
1355,2100,,,,,,,,
1356,2100,,,,,,,,
1357,3300.5,,,,,,,,
1358,6350.5,,,,,,,,
1359,0,,,,,,,,
1360,2100,,,,,,,,
1361,3300.5,,,,,,,,
1362,4700.5,,,,,,,,
1363,0,,,,,,,,
1364,4700.5,,,,,,,,
1365,3300.5,,,,,,,,
1366,2100,,,,,,,,
1367,2100,,,,,,,,
1368,2100,,,,,,,,
1369,3300.5,,,,,,,,
1370,3300.5,,,,,,,,
1371,6350.5,,,,,,,,
1372,0,,,,,,,,
1373,3300.5,,,,,,,,
1374,0,,,,,,,,
1375,3300.5,,,,,,,,
1376,3300.5,,,,,,,,
1377,4700.5,,,,,,,,
1378,3300.5,,,,,,,,
1379,2100,,,,,,,,
1380,2100,,,,,,,,
1381,3300.5,,,,,,,,
1382,6350.5,,,,,,,,
1383,6350.5,,,,,,,,
1384,0,,,,,,,,
1385,0,,,,,,,,
1386,4700.5,,,,,,,,
1387,2100,,,,,,,,
1388,4700.5,,,,,,,,
1389,3300.5,,,,,,,,
1390,4700.5,,,,,,,,
1391,4700.5,,,,,,,,
1392,0,,,,,,,,
1393,0,,,,,,,,
1394,3300.5,,,,,,,,
1395,3300.5,,,,,,,,
1396,4700.5,,,,,,,,
1397,0,,,,,,,,
1398,3300.5,,,,,,,,
1399,6350.5,,,,,,,,
1400,0,,,,,,,,
1401,2100,,,,,,,,
1402,2100,,,,,,,,
1403,3300.5,,,,,,,,
1404,4700.5,,,,,,,,
1405,3300.5,,,,,,,,
1406,0,,,,,,,,
1407,3300.5,,,,,,,,
1408,3300.5,,,,,,,,
1409,3300.5,,,,,,,,
1410,0,,,,,,,,
1411,0,,,,,,,,
1412,0,,,,,,,,
1413,0,,,,,,,,
1414,3300.5,,,,,,,,
1415,3300.5,,,,,,,,
1416,3300.5,,,,,,,,
1417,3300.5,,,,,,,,
1418,6350.5,,,,,,,,
1419,6350.5,,,,,,,,
1420,2100,,,,,,,,
1421,2100,,,,,,,,
1422,3300.5,,,,,,,,
1423,3300.5,,,,,,,,
1424,2100,,,,,,,,
1425,0,,,,,,,,
1426,4700.5,,,,,,,,
1427,3300.5,,,,,,,,
1428,0,,,,,,,,
1429,3300.5,,,,,,,,
1430,2100,,,,,,,,
1431,3300.5,,,,,,,,
1432,4700.5,,,,,,,,
1433,3300.5,,,,,,,,
1434,6350.5,,,,,,,,
1435,0,,,,,,,,
1436,3300.5,,,,,,,,
1437,4700.5,,,,,,,,
1438,0,,,,,,,,
1439,2100,,,,,,,,
1440,3300.5,,,,,,,,
1441,6350.5,,,,,,,,
1442,6350.5,,,,,,,,
1443,2100,,,,,,,,
1444,3300.5,,,,,,,,
1445,6350.5,,,,,,,,
1446,3300.5,,,,,,,,
1447,4700.5,,,,,,,,
1448,0,,,,,,,,
1449,0,,,,,,,,
1450,4700.5,,,,,,,,
1451,0,,,,,,,,
1452,6350.5,,,,,,,,
1453,6350.5,,,,,,,,
1454,3300.5,,,,,,,,
1455,0,,,,,,,,
1456,4700.5,,,,,,,,
1457,3300.5,,,,,,,,
1458,4700.5,,,,,,,,
1459,0,,,,,,,,
1460,0,,,,,,,,
1461,3300.5,,,,,,,,
1462,3300.5,,,,,,,,
1463,2100,,,,,,,,
1464,3300.5,,,,,,,,
1465,3300.5,,,,,,,,
1466,6350.5,,,,,,,,
1467,0,,,,,,,,
1468,6350.5,,,,,,,,
1469,3300.5,,,,,,,,
1470,6350.5,,,,,,,,
1471,3300.5,,,,,,,,
1472,6350.5,,,,,,,,
1473,3300.5,,,,,,,,
1474,3300.5,,,,,,,,
1475,6350.5,,,,,,,,
1476,6350.5,,,,,,,,
1477,3300.5,,,,,,,,
1478,3300.5,,,,,,,,
1479,6350.5,,,,,,,,
1480,0,,,,,,,,
1481,2100,,,,,,,,
1482,3300.5,,,,,,,,
1483,3300.5,,,,,,,,
1484,4700.5,,,,,,,,
1485,4700.5,,,,,,,,
1486,4700.5,,,,,,,,
1487,4700.5,,,,,,,,
1488,4700.5,,,,,,,,
1489,6350.5,,,,,,,,
1490,2100,,,,,,,,
1491,2100,,,,,,,,
1492,4700.5,,,,,,,,
1493,3300.5,,,,,,,,
1494,3300.5,,,,,,,,
1495,2100,,,,,,,,
1496,0,,,,,,,,
1497,3300.5,,,,,,,,
1498,0,,,,,,,,
1499,0,,,,,,,,
1500,2100,,,,,,,,
1501,3300.5,,,,,,,,
1502,4700.5,,,,,,,,
1503,3300.5,,,,,,,,
1504,3300.5,,,,,,,,
1505,2100,,,,,,,,
1506,6350.5,,,,,,,,
1507,3300.5,,,,,,,,
1508,4700.5,,,,,,,,
1509,3300.5,,,,,,,,
1510,3300.5,,,,,,,,
1511,6350.5,,,,,,,,
1512,6350.5,,,,,,,,
1513,3300.5,,,,,,,,
1514,3300.5,,,,,,,,
1515,2100,,,,,,,,
1516,6350.5,,,,,,,,
1517,4700.5,,,,,,,,
1518,3300.5,,,,,,,,
1519,6350.5,,,,,,,,
1520,0,,,,,,,,
1521,6350.5,,,,,,,,
1522,4700.5,,,,,,,,
1523,3300.5,,,,,,,,
1524,4700.5,,,,,,,,
1525,2100,,,,,,,,
1526,4700.5,,,,,,,,
1527,3300.5,,,,,,,,
1528,6350.5,,,,,,,,
1529,3300.5,,,,,,,,
1530,0,,,,,,,,
1531,3300.5,,,,,,,,
1532,4700.5,,,,,,,,
1533,6350.5,,,,,,,,
1534,2100,,,,,,,,
1535,3300.5,,,,,,,,
1536,3300.5,,,,,,,,
1537,3300.5,,,,,,,,
1538,6350.5,,,,,,,,
1539,4700.5,,,,,,,,
1540,3300.5,,,,,,,,
1541,0,,,,,,,,
1542,2100,,,,,,,,
1543,2100,,,,,,,,
1544,3300.5,,,,,,,,
1545,6350.5,,,,,,,,
1546,3300.5,,,,,,,,
1547,3300.5,,,,,,,,
1548,4700.5,,,,,,,,
1549,4700.5,,,,,,,,
1550,3300.5,,,,,,,,
1551,2100,,,,,,,,
1552,0,,,,,,,,
1553,2100,,,,,,,,
1554,6350.5,,,,,,,,
1555,4700.5,,,,,,,,
1556,0,,,,,,,,
1557,0,,,,,,,,
1558,6350.5,,,,,,,,
1559,4700.5,,,,,,,,
1560,3300.5,,,,,,,,
1561,3300.5,,,,,,,,
1562,0,,,,,,,,
1563,3300.5,,,,,,,,
1564,3300.5,,,,,,,,
1565,6350.5,,,,,,,,
1566,3300.5,,,,,,,,
1567,2100,,,,,,,,
1568,4700.5,,,,,,,,
1569,6350.5,,,,,,,,
1570,4700.5,,,,,,,,
1571,2100,,,,,,,,
1572,3300.5,,,,,,,,
1573,6350.5,,,,,,,,
1574,3300.5,,,,,,,,
1575,6350.5,,,,,,,,
1576,4700.5,,,,,,,,
1577,2100,,,,,,,,
1578,3300.5,,,,,,,,
1579,6350.5,,,,,,,,
1580,3300.5,,,,,,,,
1581,3300.5,,,,,,,,
1582,4700.5,,,,,,,,
1583,6350.5,,,,,,,,
1584,2100,,,,,,,,
1585,3300.5,,,,,,,,
1586,4700.5,,,,,,,,
1587,4700.5,,,,,,,,
1588,0,,,,,,,,
1589,6350.5,,,,,,,,
1590,3300.5,,,,,,,,
1591,4700.5,,,,,,,,
1592,0,,,,,,,,
1593,2100,,,,,,,,
1594,2100,,,,,,,,
1595,3300.5,,,,,,,,
1596,4700.5,,,,,,,,
1597,3300.5,,,,,,,,
1598,2100,,,,,,,,
1599,2100,,,,,,,,
1600,3300.5,,,,,,,,
1601,2100,,,,,,,,
1602,4700.5,,,,,,,,
1603,6350.5,,,,,,,,
1604,0,,,,,,,,
1605,3300.5,,,,,,,,
1606,4700.5,,,,,,,,
1607,4700.5,,,,,,,,
1608,3300.5,,,,,,,,
1609,0,,,,,,,,
1610,2100,,,,,,,,
1611,3300.5,,,,,,,,
1612,0,,,,,,,,
1613,0,,,,,,,,
1614,2100,,,,,,,,
1615,2100,,,,,,,,
1616,2100,,,,,,,,
1617,4700.5,,,,,,,,
1618,2100,,,,,,,,
1619,0,,,,,,,,
1620,0,,,,,,,,
1621,2100,,,,,,,,
1622,2100,,,,,,,,
1623,0,,,,,,,,
1624,0,,,,,,,,
1625,0,,,,,,,,
1626,3300.5,,,,,,,,
1627,6350.5,,,,,,,,
1628,3300.5,,,,,,,,
1629,2100,,,,,,,,
1630,3300.5,,,,,,,,
1631,3300.5,,,,,,,,
1632,6350.5,,,,,,,,
1633,6350.5,,,,,,,,
1634,0,,,,,,,,
1635,2100,,,,,,,,
1636,6350.5,,,,,,,,
1637,3300.5,,,,,,,,
1638,3300.5,,,,,,,,
1639,4700.5,,,,,,,,
1640,0,,,,,,,,
1641,3300.5,,,,,,,,
1642,6350.5,,,,,,,,
1643,3300.5,,,,,,,,
1644,3300.5,,,,,,,,
1645,4700.5,,,,,,,,
1646,3300.5,,,,,,,,
1647,2100,,,,,,,,
1648,0,,,,,,,,
1649,4700.5,,,,,,,,
1650,3300.5,,,,,,,,
1651,2100,,,,,,,,
1652,3300.5,,,,,,,,
1653,0,,,,,,,,
1654,0,,,,,,,,
1655,4700.5,,,,,,,,
1656,6350.5,,,,,,,,
1657,6350.5,,,,,,,,
1658,2100,,,,,,,,
1659,3300.5,,,,,,,,
1660,6350.5,,,,,,,,
1661,3300.5,,,,,,,,
1662,6350.5,,,,,,,,
1663,2100,,,,,,,,
1664,2100,,,,,,,,
1665,0,,,,,,,,
1666,2100,,,,,,,,
1667,4700.5,,,,,,,,
1668,3300.5,,,,,,,,
1669,2100,,,,,,,,
1670,2100,,,,,,,,
1671,0,,,,,,,,
1672,0,,,,,,,,
1673,0,,,,,,,,
1674,0,,,,,,,,
1675,4700.5,,,,,,,,
1676,4700.5,,,,,,,,
1677,3300.5,,,,,,,,
1678,0,,,,,,,,
1679,3300.5,,,,,,,,
1680,2100,,,,,,,,
1681,3300.5,,,,,,,,
1682,0,,,,,,,,
1683,3300.5,,,,,,,,
1684,2100,,,,,,,,
1685,2100,,,,,,,,
1686,6350.5,,,,,,,,
1687,4700.5,,,,,,,,
1688,3300.5,,,,,,,,
1689,3300.5,,,,,,,,
1690,3300.5,,,,,,,,
1691,6350.5,,,,,,,,
1692,4700.5,,,,,,,,
1693,6350.5,,,,,,,,
1694,4700.5,,,,,,,,
1695,2100,,,,,,,,
1696,3300.5,,,,,,,,
1697,3300.5,,,,,,,,
1698,3300.5,,,,,,,,
1699,0,,,,,,,,
1700,0,,,,,,,,
1701,6350.5,,,,,,,,
1702,0,,,,,,,,
1703,6350.5,,,,,,,,
1704,0,,,,,,,,
1705,4700.5,,,,,,,,
1706,2100,,,,,,,,
1707,0,,,,,,,,
1708,6350.5,,,,,,,,
1709,2100,,,,,,,,
1710,3300.5,,,,,,,,
1711,3300.5,,,,,,,,
1712,0,,,,,,,,
1713,3300.5,,,,,,,,
1714,0,,,,,,,,
1715,6350.5,,,,,,,,
1716,6350.5,,,,,,,,
1717,0,,,,,,,,
1718,3300.5,,,,,,,,
1719,0,,,,,,,,
1720,2100,,,,,,,,
1721,0,,,,,,,,
1722,2100,,,,,,,,
1723,2100,,,,,,,,
1724,3300.5,,,,,,,,
1725,3300.5,,,,,,,,
1726,4700.5,,,,,,,,
1727,3300.5,,,,,,,,
1728,0,,,,,,,,
1729,3300.5,,,,,,,,
1730,2100,,,,,,,,
1731,4700.5,,,,,,,,
1732,4700.5,,,,,,,,
1733,4700.5,,,,,,,,
1734,2100,,,,,,,,
1735,0,,,,,,,,
1736,6350.5,,,,,,,,
1737,4700.5,,,,,,,,
1738,3300.5,,,,,,,,
1739,3300.5,,,,,,,,
1740,0,,,,,,,,
1741,3300.5,,,,,,,,
1742,3300.5,,,,,,,,
1743,4700.5,,,,,,,,
1744,4700.5,,,,,,,,
1745,4700.5,,,,,,,,
1746,3300.5,,,,,,,,
1747,3300.5,,,,,,,,
1748,3300.5,,,,,,,,
1749,6350.5,,,,,,,,
1750,0,,,,,,,,
1751,6350.5,,,,,,,,
1752,3300.5,,,,,,,,
1753,3300.5,,,,,,,,
1754,2100,,,,,,,,
1755,4700.5,,,,,,,,
1756,3300.5,,,,,,,,
1757,0,,,,,,,,
1758,4700.5,,,,,,,,
1759,4700.5,,,,,,,,
1760,6350.5,,,,,,,,
1761,6350.5,,,,,,,,
1762,0,,,,,,,,
1763,0,,,,,,,,
1764,4700.5,,,,,,,,
1765,3300.5,,,,,,,,
1766,0,,,,,,,,
1767,3300.5,,,,,,,,
1768,0,,,,,,,,
1769,3300.5,,,,,,,,
1770,3300.5,,,,,,,,
1771,0,,,,,,,,
1772,6350.5,,,,,,,,
1773,6350.5,,,,,,,,
1774,2100,,,,,,,,
1775,2100,,,,,,,,
1776,3300.5,,,,,,,,
1777,6350.5,,,,,,,,
1778,0,,,,,,,,
1779,3300.5,,,,,,,,
1780,4700.5,,,,,,,,
1781,3300.5,,,,,,,,
1782,6350.5,,,,,,,,
1783,0,,,,,,,,
1784,0,,,,,,,,
1785,0,,,,,,,,
1786,0,,,,,,,,
1787,0,,,,,,,,
1788,6350.5,,,,,,,,
1789,0,,,,,,,,
1790,4700.5,,,,,,,,
1791,3300.5,,,,,,,,
1792,3300.5,,,,,,,,
1793,0,,,,,,,,
1794,0,,,,,,,,
1795,3300.5,,,,,,,,
1796,2100,,,,,,,,
1797,4700.5,,,,,,,,
1798,4700.5,,,,,,,,
1799,0,,,,,,,,
1800,0,,,,,,,,
1801,2100,,,,,,,,
1802,0,,,,,,,,
1803,4700.5,,,,,,,,
1804,4700.5,,,,,,,,
1805,3300.5,,,,,,,,
1806,0,,,,,,,,
1807,3300.5,,,,,,,,
1808,2100,,,,,,,,
1809,6350.5,,,,,,,,
1810,3300.5,,,,,,,,
1811,0,,,,,,,,
1812,2100,,,,,,,,
1813,2100,,,,,,,,
1814,6350.5,,,,,,,,
1815,6350.5,,,,,,,,
1816,4700.5,,,,,,,,
1817,2100,,,,,,,,
1818,3300.5,,,,,,,,
1819,2100,,,,,,,,
1820,0,,,,,,,,
1821,4700.5,,,,,,,,
1822,4700.5,,,,,,,,
1823,3300.5,,,,,,,,
1824,2100,,,,,,,,
1825,3300.5,,,,,,,,
1826,2100,,,,,,,,
1827,4700.5,,,,,,,,
1828,3300.5,,,,,,,,
1829,4700.5,,,,,,,,
1830,6350.5,,,,,,,,
1831,0,,,,,,,,
1832,6350.5,,,,,,,,
1833,6350.5,,,,,,,,
1834,2100,,,,,,,,
1835,2100,,,,,,,,
1836,4700.5,,,,,,,,
1837,3300.5,,,,,,,,
1838,6350.5,,,,,,,,
1839,2100,,,,,,,,
1840,4700.5,,,,,,,,
1841,0,,,,,,,,
1842,6350.5,,,,,,,,
1843,3300.5,,,,,,,,
1844,4700.5,,,,,,,,
1845,6350.5,,,,,,,,
1846,3300.5,,,,,,,,
1847,0,,,,,,,,
1848,0,,,,,,,,
1849,0,,,,,,,,
1850,0,,,,,,,,
1851,4700.5,,,,,,,,
1852,3300.5,,,,,,,,
1853,3300.5,,,,,,,,
1854,3300.5,,,,,,,,
1855,2100,,,,,,,,
1856,3300.5,,,,,,,,
1857,0,,,,,,,,
1858,2100,,,,,,,,
1859,4700.5,,,,,,,,
1860,3300.5,,,,,,,,
1861,3300.5,,,,,,,,
1862,3300.5,,,,,,,,
1863,0,,,,,,,,
1864,2100,,,,,,,,
1865,6350.5,,,,,,,,
1866,0,,,,,,,,
1867,2100,,,,,,,,
1868,3300.5,,,,,,,,
1869,2100,,,,,,,,
1870,3300.5,,,,,,,,
1871,3300.5,,,,,,,,
1872,4700.5,,,,,,,,
1873,6350.5,,,,,,,,
1874,0,,,,,,,,
1875,0,,,,,,,,
1876,0,,,,,,,,
1877,0,,,,,,,,
1878,0,,,,,,,,
1879,3300.5,,,,,,,,
1880,4700.5,,,,,,,,
1881,0,,,,,,,,
1882,4700.5,,,,,,,,
1883,2100,,,,,,,,
1884,4700.5,,,,,,,,
1885,2100,,,,,,,,
1886,2100,,,,,,,,
1887,3300.5,,,,,,,,
1888,4700.5,,,,,,,,
1889,3300.5,,,,,,,,
1890,0,,,,,,,,
1891,6350.5,,,,,,,,
1892,6350.5,,,,,,,,
1893,3300.5,,,,,,,,
1894,0,,,,,,,,
1895,3300.5,,,,,,,,
1896,4700.5,,,,,,,,
1897,3300.5,,,,,,,,
1898,3300.5,,,,,,,,
1899,3300.5,,,,,,,,
1900,0,,,,,,,,
1901,0,,,,,,,,
1902,3300.5,,,,,,,,
1903,6350.5,,,,,,,,
1904,6350.5,,,,,,,,
1905,3300.5,,,,,,,,
1906,3300.5,,,,,,,,
1907,3300.5,,,,,,,,
1908,3300.5,,,,,,,,
1909,2100,,,,,,,,
1910,3300.5,,,,,,,,
1911,0,,,,,,,,
1912,0,,,,,,,,
