,0
3400,6617.1763
3401,3722.7197
3402,2262.6309
3403,648.1343
3404,-430.39435
3405,2558.3967
3406,1376.1603
3407,2104.9312
3408,1327.6724
3409,1350.8934
3410,4097.9766
3411,4442.042
3412,2150.1672
3413,4307.237
3414,3024.4792
3415,4597.1035
3416,6199.621
3417,4959.815
3418,-435.8381
3419,5184.438
3420,-113.53679
3421,4836.7197
3422,4163.293
3423,-242.5903
3424,3443.4602
3425,1906.8632
3426,1838.264
3427,887.1242
3428,5809.4673
3429,4220.4185
3430,4376.337
3431,2616.9897
3432,1870.821
3433,4268.2603
3434,5128.282
3435,177.69582
3436,4043.2124
3437,5388.338
3438,-33.742798
3439,3612.4983
3440,-268.00354
3441,3886.2927
3442,7820.1504
3443,270.5204
3444,1737.0913
3445,5474.1997
3446,-334.6039
3447,3296.7715
3448,-62.928814
3449,-267.857
3450,5555.7173
3451,3024.4792
3452,7482.3145
3453,6747.9297
3454,127.73609
3455,5141.0674
3456,3055.3508
3457,361.6363
3458,-7.2369475
3459,3468.1946
3460,-350.70807
3461,4741.964
3462,9159.691
3463,8370.004
3464,4161.5605
3465,3185.778
3466,4832.633
3467,3433.0996
3468,3227.01
3469,1133.3148
3470,3287.632
3471,2819.6511
3472,-134.0942
3473,1870.821
3474,2310.279
3475,5476.2124
3476,-422.29193
3477,5243.6123
3478,2498.1584
3479,1327.38
3480,-317.7956
3481,-320.0479
3482,-54.416924
3483,3837.2039
3484,5179.618
3485,591.9738
3486,1350.8934
3487,1980.6659
3488,1980.6659
3489,-320.62778
3490,3179.4224
3491,6617.8364
3492,5167.3066
3493,6681.0684
3494,2613.8474
3495,-358.12164
3496,381.7947
3497,-205.62933
3498,3581.24
3499,-434.75854
3500,5711.82
3501,3009.0195
3502,20.686651
3503,6101.041
3504,-197.1737
3505,1959.2501
3506,2485.7021
3507,8600.121
3508,1274.8317
3509,1814.0557
3510,2905.5215
3511,6359.2793
3512,3111.961
3513,-330.83118
3514,1348.8546
3515,6553.305
3516,316.133
3517,8955.967
3518,5835.031
3519,2113.191
3520,375.0625
3521,-437.95993
3522,-254.41928
3523,5524.282
3524,4356.5967
3525,3271.0151
3526,-26.786177
3527,5899.9683
3528,2947.7795
3529,4347.7207
3530,6440.994
3531,2207.6042
3532,2363.5872
3533,83.116455
3534,4247.303
3535,195.59091
3536,5140.98
3537,-436.07635
3538,5497.8223
3539,-194.49072
3540,6351.9316
3541,6024.1235
3542,6004.4937
3543,1181.9025
3544,4465.1387
3545,6440.994
3546,1267.9725
3547,6951.656
3548,5358.942
3549,4196.357
3550,5157.3506
3551,4514.2563
3552,1400.7115
3553,8204.095
3554,3358.6287
3555,589.8391
3556,1827.1523
3557,5560.015
3558,2490.943
3559,6091.159
3560,33.152786
3561,3033.921
3562,-399.43933
3563,5072.1265
3564,6172.3784
3565,-375.23114
3566,3211.1477
3567,6444.93
3568,195.59091
3569,-202.74194
3570,-314.72363
3571,-430.1052
3572,5415.098
3573,2661.153
3574,4523.4575
3575,-255.84915
3576,-255.97925
3577,-407.40894
3578,4376.337
3579,1090.2074
3580,4350.5986
3581,6678.5933
3582,7571.9365
3583,2424.3733
3584,-251.16815
3585,-435.9096
3586,2700.674
3587,-379.31244
3588,2098.035
3589,3954.5525
3590,3750.2056
3591,-365.00507
3592,4628.622
3593,83.116455
3594,-349.52762
3595,1136.4675
3596,7042.444
3597,-117.18559
3598,5820.778
3599,-368.60324
3600,4844.2817
3601,-229.65869
3602,361.6363
3603,4595.196
3604,2575.7515
3605,279.49384
3606,880.6553
3607,3185.7964
3608,-435.45996
3609,8100.231
3610,7594.5737
3611,1768.4932
3612,1418.1874
3613,2489.8318
3614,3504.0503
3615,3722.7197
3616,506.70212
3617,3482.8252
3618,-42.513943
3619,6106.663
3620,3559.5378
3621,-324.7224
3622,1621.5591
3623,-333.79892
3624,2511.116
3625,299.07196
3626,5336.872
3627,5296.825
3628,144.02327
3629,-304.88547
3630,275.9825
3631,-261.0779
3632,4471.9844
3633,5846.2754
3634,222.1078
3635,7398.6724
3636,2312.7002
3637,2639.8887
3638,9363.416
3639,4542.4116
3640,2744.0125
3641,745.70105
3642,4320.5537
3643,6871.14
3644,3087.0754
3645,6442.15
3646,3379.723
3647,3464.724
3648,7006.9575
3649,3197.5051
3650,7728.737
3651,2490.943
3652,208.12894
3653,1305.3214
3654,1738.9225
3655,5012.9526
3656,1980.0682
3657,3521.3342
3658,5508.393
3659,6846.672
3660,4217.7163
3661,3029.932
3662,8463.122
3663,7655.7944
3664,3228.0886
3665,3564.8677
3666,2594.6653
3667,2598.8713
3668,7414.4062
3669,1218.7754
3670,3183.2742
3671,-290.18756
3672,-134.03958
3673,602.89746
3674,6266.634
3675,3007.4275
3676,3838.637
3677,7094.3306
3678,7932.456
3679,-327.9324
3680,3612.2598
3681,2309.409
3682,-422.29193
3683,2981.553
3684,4271.357
3685,357.3646
3686,7026.4595
3687,5042.539
3688,-341.79117
3689,4481.191
3690,2886.519
3691,5929.5547
3692,5958.1753
3693,136.70718
3694,1974.2137
3695,1824.6335
3696,26.535334
3697,-430.42752
3698,2700.6758
3699,7288.469
3700,6506.1514
3701,8165.406
3702,-435.24875
3703,3295.5706
3704,5875.356
3705,7094.3306
3706,6045.1284
3707,3163.5598
3708,7368.4683
3709,229.80577
3710,2113.191
3711,4454.424
3712,-227.00578
3713,4981.021
3714,3564.8677
3715,-7.2369475
3716,-449.73502
3717,5896.9497
3718,-252.63205
3719,2799.4983
3720,4036.7556
3721,-415.42365
3722,2216.737
3723,7324.0356
3724,5444.685
3725,5248.4653
3726,-245.93759
3727,2783.4038
3728,3514.7
3729,1962.5048
3730,2894.2905
3731,7796.645
3732,6006.1353
3733,2895.9485
3734,1384.3638
3735,6210.3335
3736,5984.606
3737,3209.2136
3738,2709.2612
3739,1994.1906
3740,5982.692
3741,1136.5654
3742,6094.057
3743,1640.8907
3744,3447.2117
3745,-122.97464
3746,3146.6965
3747,-254.41928
3748,4993.103
3749,2009.0526
3750,6306.5996
3751,2146.9067
3752,2839.3652
3753,4040.0388
3754,-238.2384
3755,-229.11763
3756,192.44536
3757,2398.5261
3758,6217.269
3759,1540.4922
3760,6866.6895
3761,5958.1753
3762,-430.74182
3763,3603.4954
3764,-11.604275
3765,2599.0605
3766,1575.388
3767,3139.4973
3768,3441.446
3769,5899.9683
3770,-373.20782
3771,-210.65019
3772,5880.703
3773,4157.406
3774,5269.663
3775,5912.0415
3776,1406.9456
3777,-183.77197
3778,-366.11618
3779,3931.8408
3780,4204.53
3781,8346.542
3782,3913.9055
3783,5698.895
3784,2009.7756
3785,-142.32626
3786,1222.6505
3787,-92.2664
3788,4043.2124
3789,222.1078
3790,4646.43
3791,-326.15778
3792,1949.0287
3793,1941.5641
3794,4475.531
3795,6281.8213
3796,3363.296
3797,-354.29785
3798,127.73609
3799,1600.5297
3800,3845.1582
3801,3707.6057
3802,6012.28
3803,730.2112
3804,5527.6787
3805,-376.6839
3806,-421.36877
3807,4471.9844
3808,7190.5435
3809,-358.79495
3810,6828.1445
3811,6828.444
3812,6467.5625
3813,-358.10443
3814,1384.3638
3815,-294.68997
3816,5642.7393
3817,1055.9567
3818,2701.8254
3819,3249.4204
3820,-253.85788
3821,159.91214
3822,-7.2369475
3823,-437.32632
3824,481.47235
3825,3049.7341
3826,4409.401
3827,493.91873
3828,1768.4932
3829,3492.4233
3830,4715.8296
3831,4527.287
3832,1812.3622
3833,759.65576
3834,3964.992
3835,-416.66852
3836,5339.8774
3837,4901.6187
3838,4404.0815
3839,2517.5156
3840,2994.7288
3841,7166.0938
3842,4428.418
3843,2292.2383
3844,983.83594
3845,-48.936924
3846,5063.9575
3847,3922.1484
3848,2644.7346
3849,4467.7676
3850,7426.981
3851,6812.2563
3852,2428.356
3853,7975.1587
3854,-352.58862
3855,7276.1733
3856,-423.4358
3857,3411.7036
3858,2461.9058
3859,-359.37228
3860,2701.8254
3861,5026.47
3862,25.534498
3863,145.39832
3864,-359.37228
3865,-410.5579
3866,1035.8329
3867,49.09575
3868,4922.7026
3869,8234.1875
3870,-7.2369475
3871,3165.3193
3872,-199.58514
3873,-406.75195
3874,2048.303
3875,575.58795
3876,1659.2611
3877,2890.927
3878,4075.8455
3879,1591.0662
3880,7382.0205
3881,-428.18982
3882,1934.6462
3883,4298.5083
3884,2860.813
3885,734.2947
3886,1273.5199
3887,3440.5596
3888,3001.3362
3889,5026.47
3890,4445.3584
3891,4836.7197
3892,586.512
3893,2902.3816
3894,3930.9011
3895,3486.9927
3896,1464.094
3897,702.0652
3898,-430.42752
3899,2642.3486
3900,-336.95398
3901,-341.79117
3902,-80.08742
3903,6956.056
3904,2520.5007
3905,453.17902
3906,-117.18559
3907,2746.585
3908,5015.9707
3909,7864.553
3910,3982.4773
3911,7322.173
3912,2486.8855
3913,7333.8926
3914,2883.502
3915,-311.91302
3916,2098.035
3917,8832.756
3918,433.92746
3919,5493.256
3920,5575.183
3921,2145.6038
3922,2085.1155
3923,6384.838
3924,7993.6772
3925,-440.04797
3926,3716.7776
3927,7932.456
3928,2492.064
3929,1199.6761
3930,4533.189
3931,3258.734
3932,5646.7236
3933,2371.073
3934,7655.7944
3935,2138.9219
3936,4928.754
3937,5720.636
3938,6644.482
3939,3126.2837
3940,3350.3794
3941,6045.826
3942,1376.1603
3943,399.2143
3944,5211.9487
3945,8254.45
3946,9104.39
3947,-317.04282
3948,-416.0584
3949,1211.3904
3950,-392.85156
3951,7142.774
3952,6853.4595
3953,1659.2611
3954,4450.136
3955,2490.943
3956,3966.411
3957,3882.5364
3958,2486.8855
3959,1474.7173
3960,3294.1016
3961,7018.608
3962,5274.41
3963,1841.1907
3964,9295.508
3965,3730.4695
3966,4229.4214
3967,-393.32605
3968,5214.025
3969,193.43059
3970,-282.1492
3971,7591.315
3972,-435.87384
3973,7278.59
3974,974.22614
3975,3722.7197
3976,3039.5398
3977,2729.865
3978,-375.26044
3979,6433.5996
3980,336.0696
3981,-332.9402
3982,-54.416924
3983,-76.92077
3984,3364.221
3985,-426.16022
3986,5014.749
3987,7138.1733
3988,-341.6121
3989,-435.9725
3990,1737.0913
3991,-426.7121
3992,-313.57385
3993,7266.05
3994,-404.6089
3995,609.52374
3996,-369.48798
3997,-435.87384
3998,4367.3247
3999,4442.4663
4000,1621.5591
4001,5086.796
4002,5672.3267
4003,-193.8793
4004,4318.7
4005,6808.113
4006,3662.576
4007,6842.563
4008,7732.9053
4009,6041.7383
4010,4036.7556
4011,7414.4062
4012,1712.755
4013,3486.9927
4014,-425.10352
4015,4732.174
4016,281.44482
4017,6276.974
4018,1422.6318
4019,8499.334
4020,-323.94223
4021,1961.8119
4022,3788.9875
4023,3395.841
4024,2874.0078
4025,193.43059
4026,3158.4846
4027,-438.57623
4028,453.17902
4029,5183.099
4030,2638.3755
4031,2343.75
4032,-417.91342
4033,-379.88
4034,-128.71884
4035,6840.726
4036,6245.3784
4037,2783.4038
4038,3581.24
4039,5016.779
4040,4523.4575
4041,1106.5486
4042,5449.7505
4043,6176.59
4044,1145.4149
4045,4227.6685
4046,3540.699
4047,2902.3816
4048,-288.736
4049,4986.8477
4050,2613.0635
4051,6952.432
4052,2883.502
4053,2329.6096
4054,727.0405
4055,7610.463
4056,-158.1373
4057,-411.68887
4058,5189.2524
4059,1822.7079
4060,3960.8315
4061,2072.2546
4062,2421.337
4063,3303.4941
4064,2345.877
4065,-327.91937
4066,2514.6465
4067,1411.5203
4068,5785.0547
4069,352.72827
4070,-23.645258
4071,1420.4098
4072,3654.948
4073,-172.99088
4074,710.767
4075,2833.961
4076,5217.0435
4077,-337.72015
4078,-225.49893
4079,2700.674
4080,4594.599
4081,4481.0107
4082,3049.2246
4083,301.5392
4084,1824.9302
4085,1639.1682
4086,-290.79367
4087,6186.2236
4088,3110.1853
4089,4537.935
4090,6242.939
4091,5047.4106
4092,-428.15256
4093,5846.2754
4094,-242.5903
4095,5548.468
4096,3682.9849
4097,1575.388
4098,7404.4775
4099,4289.485
4100,2386.1736
4101,3087.0754
4102,4959.815
4103,5179.618
4104,-430.1052
4105,3288.1858
4106,3671.8362
4107,6172.3784
4108,7571.9365
4109,1655.0575
4110,1099.7897
4111,7398.6724
4112,3816.7317
4113,2408.3765
4114,-297.82925
4115,5237.827
4116,2173.2632
4117,3648.0894
4118,6520.569
4119,6693.0513
4120,587.0923
4121,-161.85315
4122,3049.2246
4123,1798.7955
4124,-264.0937
4125,7375.4575
4126,-225.54118
4127,13.475552
4128,6493.1255
4129,6522.1787
4130,5557.763
4131,5141.0674
4132,6229.4897
4133,1980.0682
4134,-54.416924
4135,3185.778
4136,-426.42047
4137,3901.3142
4138,851.81104
4139,4688.574
4140,2573.1152
4141,3831.4539
4142,6923.03
4143,5785.0547
4144,3015.8938
4145,4655.271
4146,-437.11508
4147,6810.5337
4148,23.363718
4149,3039.5398
4150,-62.928814
4151,3247.4045
4152,6389.2773
4153,5601.391
4154,8054.8984
4155,2835.5508
4156,4556.651
4157,7368.4683
4158,-435.94537
4159,5267.433
4160,735.65515
4161,2002.8705
4162,7404.4775
4163,-254.30563
4164,-366.98218
4165,6245.3784
4166,2768.3403
4167,6098.023
4168,2873.4163
4169,-112.12001
4170,2283.187
4171,-333.84534
4172,-39.40037
4173,2085.1155
4174,2363.5872
4175,2070.83
4176,7276.1733
4177,840.0234
4178,2164.9202
4179,266.61612
4180,1980.0682
4181,4229.4214
4182,-284.7864
4183,4860.4053
4184,4703.643
4185,-419.71655
4186,-374.3731
4187,-80.08742
4188,4029.3958
4189,7278.59
4190,5835.031
4191,6760.5347
4192,49.09575
4193,3192.1716
4194,3100.5283
4195,5923.3853
4196,2763.4592
4197,7469.71
4198,7114.8887
4199,-334.6039
4200,1145.4149
4201,3821.3152
4202,6311.6567
4203,-436.70987
4204,2489.8318
4205,-336.95398
4206,1396.4991
4207,6967.719
4208,5474.1997
4209,1374.0027
4210,3105.582
4211,5404.729
4212,3643.9846
4213,3730.4695
4214,4622.4453
4215,-75.01425
4216,1646.9551
4217,6598.765
4218,2924.7952
4219,6012.28
4220,-88.90723
4221,-341.89944
4222,1136.4675
4223,-360.87497
4224,4193.828
4225,2310.1326
4226,94.958885
4227,1420.4098
4228,4681.359
4229,2850.985
4230,1138.4475
4231,1656.5223
4232,-250.95844
4233,4465.302
4234,4059.4128
4235,3490.6294
4236,444.23166
4237,-165.56406
4238,4787.296
4239,1441.1323
4240,7660.8286
4241,4976.8286
4242,2002.7759
4243,8438.113
4244,-330.18683
4245,-449.73502
4246,4941.515
4247,1418.1874
4248,215.47794
4249,3338.358
4250,3564.8677
4251,1117.0242
4252,3768.3179
4253,4954.157
4254,6995.9194
4255,-313.57385
4256,5723.8335
4257,4889.508
4258,-191.08237
4259,1816.746
4260,3535.7756
4261,4560.688
4262,-212.81848
4263,1980.6659
4264,6241.7173
4265,5296.825
4266,-365.00507
4267,4269.304
4268,3964.992
4269,-251.16815
4270,-187.84569
4271,553.7404
4272,-355.1942
4273,6883.7456
4274,6.041861
4275,3755.7798
4276,5415.098
4277,3788.9875
4278,1706.3054
4279,5444.685
4280,-386.51056
4281,2520.5007
4282,-332.9402
4283,6439.107
4284,-1.4828545
4285,7000.3833
4286,-373.74152
4287,5217.0435
4288,6751.0347
4289,-254.30563
4290,3323.3535
4291,339.65494
4292,8092.962
4293,5140.98
4294,-88.90723
4295,5583.5654
4296,3964.906
4297,3687.3257
4298,-36.543335
4299,4748.665
4300,2624.8098
4301,281.44482
4302,4461.7207
4303,-435.94537
4304,5679.8716
4305,6694.114
4306,4990.04
4307,3126.2837
4308,39.308777
4309,4057.4033
4310,1985.9225
4311,270.5204
4312,5835.681
4313,7482.3145
4314,2453.6812
4315,-225.78552
4316,-115.62391
4317,6131.568
4318,3247.4045
4319,5645.804
4320,5243.18
4321,4443.145
4322,2489.0708
4323,216.57028
4324,7150.139
4325,4191.4854
4326,745.70105
4327,-310.50183
4328,6358.588
4329,6444.93
4330,4899.4116
4331,5463.007
4332,1684.6202
4333,4699.568
4334,7469.71
4335,2639.5088
4336,6317.951
4337,2929.5186
4338,4197.7505
4339,2398.5261
4340,1941.5641
4341,283.75385
4342,7571.9365
4343,-394.48615
4344,-122.97464
4345,2624.8098
4346,7549.2417
4347,-255.84915
4348,1589.7539
4349,3494.6528
4350,4620.0093
4351,4590.672
4352,4506.238
4353,8166.2783
4354,303.29205
4355,2762.4473
4356,-134.0942
4357,1840.4866
4358,8438.113
4359,3601.4292
4360,3084.3506
4361,5157.8696
4362,2661.153
4363,4930.642
4364,-323.30328
4365,3729.8289
4366,-405.20728
4367,1305.3214
4368,5279.4556
4369,869.7314
4370,986.32635
4371,3087.0754
4372,828.1982
4373,4465.302
4374,-137.0862
4375,7082.6875
4376,-396.37854
4377,2340.0117
4378,492.48175
4379,-292.2318
4380,5809.4673
4381,-199.58514
4382,-392.15802
4383,-258.2447
4384,4232.1323
4385,5701.9136
4386,3718.7974
4387,1400.7115
4388,2526.355
4389,4504.474
4390,6117.3174
4391,2833.961
4392,5314.6846
4393,7183.196
4394,3125.8667
4395,4941.4087
4396,4504.474
4397,-350.70807
4398,2471.3105
4399,6518.936
4400,6455.8276
4401,4765.1665
4402,-115.62391
4403,-242.5903
4404,3163.5598
4405,-240.17377
4406,2943.8484
4407,2343.75
4408,6751.0347
4409,4131.974
4410,4418.789
4411,-349.52762
4412,1474.1295
4413,3009.9722
4414,348.85275
4415,858.8078
4416,4117.9526
4417,-239.56236
4418,-426.16022
4419,4280.226
4420,2492.064
4421,7395.022
4422,2445.796
4423,4619.5215
4424,-439.82623
4425,2835.5508
4426,-331.57208
4427,6390.3955
4428,-424.23734
4429,6015.2983
4430,3486.9927
4431,-294.83258
4432,3401.5037
4433,7484.3057
4434,2947.1416
4435,1123.4108
4436,-359.69473
4437,5835.681
4438,2751.581
4439,2221.4004
4440,7484.3057
4441,7809.2505
4442,-360.92444
4443,3738.7798
4444,7916.567
4445,4046.231
4446,36.031105
4447,55.3786
4448,5388.529
4449,1168.4087
4450,8136.186
4451,-7.950067
4452,4524.1816
4453,6197.1455
4454,4189.4
4455,4211.644
4456,7440.913
4457,3672.01
4458,2555.9448
4459,4398.1226
4460,2469.5442
4461,2037.6749
4462,5862.1636
4463,8573.728
4464,3848.4395
4465,3179.4224
4466,-227.00578
4467,3209.2136
4468,1133.3148
4469,86.92073
4470,-391.4656
4471,3443.4602
4472,4541.859
4473,3472.6885
4474,1842.709
4475,8259.398
4476,2778.3098
4477,4542.4116
4478,2624.8098
4479,5422.6646
4480,2630.8086
4481,3603.4954
4482,6232.178
4483,4100.7397
4484,3837.2039
4485,-414.7356
4486,5172.117
4487,5125.8564
4488,2103.1328
4489,2654.2378
4490,5189.2524
4491,2372.2202
4492,1984.3774
4493,4989.092
4494,6245.507
4495,-407.40894
4496,4102.2363
4497,87.719345
4498,-294.68997
4499,4471.9272
4500,3186.5737
4501,6195.491
4502,231.38123
4503,2229.794
4504,314.216
4505,5187.4565
4506,657.0818
4507,7694.4927
4508,3677.63
4509,7276.1733
4510,941.6841
4511,-347.8029
4512,2955.1846
4513,6086.546
4514,4977.15
4515,3722.7197
4516,1626.0035
4517,3259.5447
4518,2507.7578
4519,952.7078
4520,4057.2146
4521,6724.7915
4522,-363.62836
4523,3957.241
4524,-342.72028
4525,3133.446
4526,5388.529
4527,-363.47638
4528,950.52246
4529,5674.8174
4530,6091.159
4531,-438.57623
4532,5355.1426
4533,-406.75195
4534,-268.3923
4535,-14.451536
4536,3837.2039
4537,5075.145
4538,7011.8076
4539,4282.1133
4540,5184.438
4541,-292.52914
4542,7218.584
4543,2751.581
4544,1941.3867
4545,1854.9196
4546,1166.7847
4547,-286.03186
4548,8573.728
4549,-251.3577
4550,6750.127
4551,-242.5903
4552,-349.4007
4553,2598.8713
4554,2309.409
4555,5631.305
4556,-304.9393
4557,6029.938
4558,7810.014
4559,3308.055
4560,4922.7026
4561,-207.78075
4562,6292.1895
4563,4658.6216
4564,-312.15717
4565,3930.9011
4566,2408.3765
4567,-438.78748
4568,1614.892
4569,5902.939
4570,2037.1172
4571,2601.1267
4572,1168.4087
4573,-326.15778
4574,249.27643
4575,7810.014
4576,2735.017
4577,-18.160902
4578,1398.4419
4579,7564.1353
4580,-23.645258
4581,7537.6177
4582,258.22372
4583,2873.4163
4584,3047.227
4585,-55.491318
4586,1594.3058
4587,1398.4419
4588,7324.0356
4589,279.49384
4590,6411.4067
4591,3886.7605
4592,3007.3093
4593,-299.24847
4594,2253.6223
4595,1402.9807
4596,6550.15
4597,3363.296
4598,8586.333
4599,-7.2369475
4600,-435.8381
4601,1540.4922
4602,-293.33414
4603,5073.7876
4604,2546.029
4605,-312.01215
4606,6920.5547
4607,2599.0605
4608,-33.69359
4609,3587.9294
4610,1199.6761
4611,2706.0815
4612,-239.56236
4613,20.072805
4614,6446.722
4615,3249.0632
4616,308.75433
4617,-366.95615
4618,4903.6597
4619,-377.51083
4620,4510.843
4621,4359.615
4622,4075.8455
4623,265.96854
4624,3504.0503
4625,3049.7341
4626,2598.8713
4627,-83.42226
4628,1327.38
4629,6455.8276
4630,6810.5337
4631,-123.65805
4632,4138.8633
4633,4465.302
4634,2411.2595
4635,2735.017
4636,-202.74194
4637,3752.1946
4638,-316.11218
4639,-311.65656
4640,-423.85852
4641,-282.84564
4642,4715.8296
4643,3247.4045
4644,6157.197
4645,2156.0925
4646,4749.022
4647,2245.1836
4648,4079.2913
4649,6553.305
4650,8382.609
4651,1427.0765
4652,-125.63986
4653,859.0654
4654,-376.13104
4655,2929.1348
4656,2982.9526
4657,7082.6875
4658,-428.15256
4659,717.129
4660,4655.271
4661,1196.0013
4662,6229.8745
4663,5880.703
4664,2888.3335
4665,1113.6697
4666,3750.2056
4667,1106.5486
4668,2862.5774
4669,3055.3508
4670,4589.8457
4671,-180.11655
4672,3904.3323
4673,5643.911
4674,2345.4727
4675,-145.38165
4676,-268.3923
4677,2489.0708
4678,5247.62
4679,2570.4478
4680,3990.0752
4681,3472.6885
4682,1400.7115
4683,2217.0466
4684,896.77466
4685,-48.05469
4686,5045.558
4687,6107.048
4688,-187.84569
4689,2970.045
4690,5396.3843
4691,5055.565
4692,3716.7776
4693,-48.936924
4694,5790.6587
4695,1134.4304
4696,-289.66263
4697,3601.4292
4698,3626.2617
4699,6735.3237
4700,3007.4275
4701,-397.54663
4702,2833.961
4703,-150.43059
4704,1136.5654
4705,3621.8408
4706,4864.406
4707,-331.1492
4708,4303.4595
4709,5396.3843
4710,3793.056
4711,7130.1685
4712,3087.0754
4713,7389.1953
4714,8418.986
4715,-349.52762
4716,377.8765
4717,-336.6727
4718,-439.82623
4719,-262.50238
4720,4343.272
4721,4418.789
4722,127.73609
4723,2395.6377
4724,3504.5725
4725,4556.3164
4726,471.07416
4727,-212.91501
4728,2378.2742
4729,2457.8655
4730,-334.3333
4731,4189.4
4732,4986.8477
4733,-92.2664
4734,626.20166
4735,2156.0925
4736,3654.948
4737,570.1264
4738,2148.21
4739,3990.0752
4740,1010.2666
4741,4398.1226
4742,7272.58
4743,4533.189
4744,854.58734
4745,2726.432
4746,-434.11157
4747,-422.29193
4748,1192.327
4749,-310.16437
4750,7256.692
4751,5296.825
4752,762.85583
4753,2050.5251
4754,7694.4927
4755,6680.0215
4756,1531.2925
4757,1913.3809
4758,1478.8486
4759,2186.2197
4760,1474.1295
4761,6122.9365
4762,3816.7317
4763,-359.61008
4764,-375.23114
4765,3637.6523
4766,4673.3755
4767,7580.3145
4768,1812.3622
4769,2314.6528
4770,-416.66852
4771,-290.79367
4772,-414.17874
4773,4454.424
4774,832.73486
4775,-436.17694
4776,461.03827
4777,3578.7036
4778,4040.0388
4779,-202.28207
4780,1400.7115
4781,10.804211
4782,6542.819
4783,714.9318
4784,4739.6777
4785,3433.0996
4786,-357.46143
4787,-260.115
4788,2841.1077
4789,1941.5641
4790,86.92073
4791,5099.208
4792,4729.0806
4793,4992.29
4794,-310.16437
4795,3262.43
4796,3671.8362
4797,-405.20728
4798,3139.4973
4799,5873.399
4800,1822.7079
4801,2139.3672
4802,4099.0874
4803,-422.29193
4804,1315.5411
4805,4797.9956
4806,1394.0554
4807,529.3049
4808,-282.84564
4809,3559.5378
4810,7324.0356
4811,-369.48798
4812,-430.39435
4813,94.958885
4814,2772.835
4815,4036.7437
4816,4831.19
4817,-14.451536
4818,197.10495
4819,6221.6113
4820,7134.25
4821,5099.208
4822,3577.7603
4823,1402.9807
4824,2206.866
4825,-429.2575
4826,4504.5317
4827,-425.24088
4828,7726.268
4829,3628.122
4830,-291.7188
4831,-404.6089
4832,2612.3484
4833,8600.121
4834,5155.081
4835,4785.3105
4836,3024.4792
4837,4398.7495
4838,2733.3352
4839,3488.1882
4840,177.69582
4841,-376.6839
4842,68.063774
4843,1168.1157
4844,5396.3843
4845,5912.0415
4846,5181.1587
4847,-433.25415
4848,4481.0107
4849,6693.0513
4850,2508.7917
4851,5896.9497
4852,2081.3118
4853,741.04535
4854,-214.48422
4855,3901.3142
4856,-434.84357
4857,4556.651
4858,4131.974
4859,3398.3298
4860,-375.26044
4861,-362.25165
4862,6624.7183
4863,-23.645258
4864,3716.7776
4865,2819.6511
4866,5820.778
4867,2178.5486
4868,-162.45944
4869,5471.2534
4870,5474.273
4871,3707.6057
4872,-373.29025
4873,357.3646
4874,-433.2652
4875,2750.2737
4876,4442.4663
4877,-250.86368
4878,6544.205
4879,7173.5615
4880,4578.2114
4881,2398.5261
4882,4117.549
4883,4874.0723
4884,2700.6758
4885,3535.7756
4886,5217.0435
4887,3788.9875
4888,7469.71
4889,1181.9025
4890,3131.613
4891,7088.917
4892,-262.50238
4893,4450.136
4894,4454.424
4895,299.07196
4896,200.77939
4897,-355.32288
4898,3056.1895
4899,5701.9136
4900,7426.981
4901,2408.3765
4902,1784.0234
4903,6281.8213
4904,4518.321
4905,8020.517
4906,876.00476
4907,6213.352
4908,-94.76691
4909,3774.7605
4910,1125.7474
4911,3294.1016
4912,3558.3425
4913,-44.017517
4914,1432.681
4915,6694.9067
4916,973.6836
4917,2052.7476
4918,3186.5737
4919,3295.5706
4920,2502.9377
4921,7256.692
4922,2805.353
4923,5141.0674
4924,1980.0682
4925,-438.57623
4926,-436.28754
4927,493.91873
4928,-222.03345
4929,7916.567
4930,3605.2397
4931,2130.3364
4932,1844.9313
4933,7648.2227
4934,-256.85812
4935,2235.6484
4936,-410.38953
4937,4281.6396
4938,-425.24088
4939,858.31525
4940,168.74844
4941,-102.6077
4942,602.2695
4943,1829.375
4944,832.73486
4945,1359.6978
4946,5237.827
4947,426.33618
4948,5759.824
4949,-273.5805
4950,249.27643
4951,2421.337
4952,575.58795
4953,1348.8546
4954,-362.25165
4955,7094.8867
4956,4272.78
4957,4732.174
4958,3279.6006
4959,6041.8667
4960,3252.3125
4961,-207.78075
4962,5769.1655
4963,853.34564
4964,249.27643
4965,2181.8484
4966,3603.4954
4967,4229.4214
4968,7150.139
4969,2313.7478
4970,-42.435352
4971,297.83038
4972,3172.3303
4973,5642.7393
4974,4454.424
4975,7594.5737
4976,7160.0405
4977,2445.796
4978,4838.7095
4979,-352.50885
4980,2662.9268
4981,5025.643
4982,5355.9243
4983,7368.4683
4984,2235.6484
4985,613.4186
4986,7488.7163
4987,2434.3376
4988,-419.71655
4989,2205.4207
4990,1419.8976
4991,858.8078
4992,4277.1426
4993,1874.0756
4994,4590.672
4995,6290.711
4996,48.527107
4997,3723.9119
4998,3308.055
4999,-434.42114
5000,1982.7922
5001,6356.678
5002,6735.3237
5003,480.0219
5004,2639.8887
5005,3722.7197
5006,6553.305
5007,1925.7512
5008,2256.0
5009,5557.763
5010,-229.74529
5011,604.0511
5012,4438.8906
5013,28.022718
5014,4157.406
5015,5635.87
